,hotel_name,review_text,review_type,polarity,word_count,sentence_count,avgwordsper_sentence,cleaned_text,sentiment_polarity,sentiment_subjectivity,emotion,pos_counts,entities,pronouns,action_verbs
1467,sheraton,"I recently stayed at the Sheraton Chicago Hotel. It was my first time staying at this hotel and, I am sorry to say, it was my last time staying there. One of my main issues with this hotel was the amount of noise. The walls must be very thin because lying in bed at night I could hear my neighbors in the next room talking. Although I could not quite make out the words of their conversations, I could definitely hear their voices as more than just a murmer. In addition, I was awakened several times by people conversing in the hallway as they walked by my door, presumably on the way to their rooms. Admittedly, I am a light sleeper, but this was ridiculous. If you decide to stay here, I suggest that you check your bill very carefully before check out. When I checked mine, I found that I was being charged a rate higher than the one that I was supposed to be charged. I had to wait in line at the front desk for someone to help me (and the front desk service is woefully slow) and finally had to ask to speak to a supervisor before the error could be corrected. Finally, though I had been told upon check-in that my room had been recently updated, I cannot believe that statement was accurate. The room appeared to be rather dated in its furnishings and decor and the carpet appeared to be somewhat worn. All in all, I round my stay at this hotel to be disappointing. Next time I will arrange to stay elsewhere.",deceptive,negative,1416,14,101.14285714285714,recently stayed sheraton chicago hotel first time staying hotel sorry say last time staying one main issues hotel amount noise walls must thin lying bed night could hear neighbors next room talking although could quite make words conversations could definitely hear voices murmer addition awakened several times people conversing hallway walked door presumably way rooms admittedly light sleeper ridiculous decide stay suggest check bill carefully check checked mine found charged rate higher one supposed charged wait line front desk someone help front desk service woefully slow finally ask speak supervisor error could corrected finally though told upon check-in room recently updated believe statement accurate room appeared rather dated furnishings decor carpet appeared somewhat worn round stay hotel disappointing next time arrange stay elsewhere,-0.046031746031746035,0.5198412698412698,Fear,"Counter({'NOUN': 46, 'VERB': 32, 'ADV': 15, 'ADJ': 14, 'AUX': 5, 'PROPN': 4, 'NUM': 2, 'SCONJ': 2, 'PRON': 2, 'INTJ': 1, 'PUNCT': 1, 'ADP': 1})","[('chicago', 'GPE'), ('first', 'ORDINAL')]","['mine', 'someone']","['stayed', 'staying', 'say', 'staying', 'thin', 'lying', 'hear', 'talking', 'make', 'hear', 'murmer', 'awakened', 'conversing', 'walked', 'light', 'suggest', 'check', 'checked', 'found', 'charged', 'supposed', 'charged', 'help', 'ask', 'corrected', 'told', 'updated', 'appeared', 'dated', 'appeared', 'stay', 'stay']"
1468,swissotel,"My husband and I arrived at the Swissotel Chicago to celebrate our 13th wedding anniversary. We automatically thought our experience would be nice because the pictures on the website and the hotel's brochure intrigued us. Boy were wee wrong! Upon arrival (at the given and advertised check-in time) our room was not ready. We waited for more than an hour, with our bags in hand. We checked more than twice to see if the room was ready, but the staff was less than ""warm"" both times. After a few frowns and mumbles from the people at the desk in the hotels' lobby, tired and finally arriving to our room, we expected to take a nap and hit the city. We reserved the premier Corner King or so we thought. We were supposed to be able to see the lakes and rivers and the skyline. Yeah, right! All we saw were the brick side of the other side of the building. In addition, the water in the shower had little pressure. We called the front desk, the phone rang for 21 times before someone answered. My husband said that he thinks that they knew we were the people calling. We requested a better room, but they said that none was available. However, they did have an upgraded room, but we would have to pay some sort of upgrade fee. We could not believe it. My husband felt that we should not ""agitate"" them any further, for fear that they might make things even worse for us: like turn off our air. We threw on some more jeans and headed fro the coffee shop around the corner that had given us refuge before. After returning about 2 hours later, the water pressure was fixed. The room was clean and the bed was plush, but the overall experience (especially the rudeness of the staff) was not good. Let's just say that on our next 13th anniversary we won't stay at the Swissotel and will tell others to not stay there.",deceptive,negative,1809,22,82.22727272727273,husband arrived swissotel chicago celebrate 13th wedding anniversary automatically thought experience would nice pictures website hotel 's brochure intrigued us boy wee wrong upon arrival given advertised check-in time room ready waited hour bags hand checked twice see room ready staff less `` warm '' times frowns mumbles people desk hotels lobby tired finally arriving room expected take nap hit city reserved premier corner king thought supposed able see lakes rivers skyline yeah right saw brick side side building addition water shower little pressure called front desk phone rang 21 times someone answered husband said thinks knew people calling requested better room said none available however upgraded room would pay sort upgrade fee could believe husband felt `` agitate '' fear might make things even worse us like turn air threw jeans headed fro coffee shop around corner given us refuge returning 2 hours later water pressure fixed room clean bed plush overall experience especially rudeness staff good let 's say next 13th anniversary wo n't stay swissotel tell others stay,0.11242559523809526,0.4719742063492063,Trust,"Counter({'NOUN': 72, 'VERB': 45, 'ADJ': 19, 'ADV': 8, 'PUNCT': 7, 'PROPN': 6, 'AUX': 5, 'PRON': 4, 'PART': 2, 'ADP': 2, 'INTJ': 2, 'NUM': 2, 'SCONJ': 1})","[('swissotel chicago', 'ORG'), ('21', 'CARDINAL'), ('2 hours', 'TIME'), ('next 13th', 'DATE')]","['someone', 'us', 'us', ""'s""]","['arrived', 'celebrate', 'thought', 'nice', 'intrigued', 'wee', 'given', 'waited', 'checked', 'see', 'mumbles', 'lobby', 'arriving', 'expected', 'take', 'hit', 'reserved', 'thought', 'supposed', 'lakes', 'saw', 'called', 'answered', 'said', 'thinks', 'knew', 'calling', 'requested', 'said', 'upgraded', 'pay', 'believe', 'felt', 'make', 'threw', 'headed', 'given', 'returning', 'fixed', 'plush', 'let', 'say', 'stay', 'tell', 'stay']"
1469,homewood,"Homewood Suites is a Hilton Group Hotel located in downtown Chicago. Though close to many sights, when we visited there was extensive construction going on along Michigan Avenue, so every morning we were awakened right at 8 am to the sound of jackhammering and bulldozers. We reserved the basic suite. Though we arrived at 5 pm, well past check-in time, our room was not ready for 30 minutes. The management apologized but did not offer any sort of compensation for our inconvenience. Once the suite was ready, it was nice. But then we quickly discovered that there was no hot water in our bathroom. We were relocated to another room with apologies, but again, no offer of compensation for the trouble. Once we were finally settled, the free welcome dinner reception had wine and beer. The food was okay, but we were so frazzled from the issues we had checking in that anything would have tasted good at that point. The staff suggested their complementary grocery shopping service. We though it was a good idea since we were already so tired. Unfortunately, it took them three hours to finally deliver the groceries to our suite and the bill was far more than we expected. All in all we were disappointed with our experience at Homewood suites. We understand there are problems that may arise but the fact that the management did nothing to make it up to us is unacceptable. I would not suggest this hotel to a friend visiting Chicago.",deceptive,negative,1435,16,89.6875,homewood suites hilton group hotel located downtown chicago though close many sights visited extensive construction going along michigan avenue every morning awakened right 8 sound jackhammering bulldozers reserved basic suite though arrived 5 pm well past check-in time room ready 30 minutes management apologized offer sort compensation inconvenience suite ready nice quickly discovered hot water bathroom relocated another room apologies offer compensation trouble finally settled free welcome dinner reception wine beer food okay frazzled issues checking anything would tasted good point staff suggested complementary grocery shopping service though good idea since already tired unfortunately took three hours finally deliver groceries suite bill far expected disappointed experience homewood suites understand problems may arise fact management nothing make us unacceptable would suggest hotel friend visiting chicago,0.1570436507936508,0.6226686507936507,Trust,"Counter({'NOUN': 44, 'VERB': 25, 'ADJ': 18, 'PROPN': 12, 'ADV': 8, 'NUM': 4, 'SCONJ': 3, 'ADP': 3, 'PRON': 3, 'AUX': 3, 'DET': 2, 'PUNCT': 1})","[('hilton group hotel located downtown chicago', 'ORG'), ('michigan avenue', 'FAC'), ('every morning', 'TIME'), ('8', 'CARDINAL'), ('5 pm', 'TIME'), ('30 minutes', 'TIME'), ('three hours', 'TIME'), ('chicago', 'GPE')]","['anything', 'nothing', 'us']","['suites', 'located', 'visited', 'going', 'awakened', 'jackhammering', 'reserved', 'arrived', 'apologized', 'discovered', 'relocated', 'offer', 'settled', 'frazzled', 'checking', 'tasted', 'suggested', 'took', 'deliver', 'expected', 'understand', 'arise', 'make', 'suggest', 'visiting']"
1470,homewood,"I went to the Homewood Suites in Chicago which is part of Hilton's famous hotels. I gotta say that this is the worst hotel that I have ever been to. In fact, Homewood Suites is the worst hotel on the face of this planet. I checked out the rooms and their rooms look like the hotel was built in bad shape. In fact, the rooms looked so bad that I wanted to leave the hotel early. I also got to check out the employees who worked for this hotel. I saw one of the employees and when I rung the bell for my room, they ignored me. How could a hotel have the worst service when they are supposed to not ignore you? One more thing that I hate about this hotel is that the logo didn't look like the actual logo. It looked more like the logo was changed to look more like something a baby could draw. I'll never go to this hotel again and it won't even be in a million years for that matter. This is a hotel that I will never recommend to anyone because of everything the hotel has to offer.",deceptive,negative,981,12,81.75,went homewood suites chicago part hilton 's famous hotels got ta say worst hotel ever fact homewood suites worst hotel face planet checked rooms rooms look like hotel built bad shape fact rooms looked bad wanted leave hotel early also got check employees worked hotel saw one employees rung bell room ignored could hotel worst service supposed ignore one thing hate hotel logo n't look like actual logo looked like logo changed look like something baby could draw 'll never go hotel wo n't even million years matter hotel never recommend anyone everything hotel offer,-0.5111111111111111,0.7370370370370369,Anger,"Counter({'NOUN': 31, 'VERB': 26, 'ADJ': 8, 'PROPN': 6, 'ADV': 6, 'PART': 4, 'AUX': 4, 'NUM': 3, 'PRON': 3, 'SCONJ': 2, 'ADP': 2})","[('chicago', 'GPE'), ('hilton', 'PERSON'), ('one', 'CARDINAL'), ('one', 'CARDINAL'), ('million years', 'DATE')]","['something', 'anyone', 'everything']","['went', 'got', 'say', 'suites', 'checked', 'look', 'built', 'looked', 'leave', 'got', 'worked', 'saw', 'rung', 'ignored', 'hotel', 'supposed', 'hate', 'look', 'looked', 'changed', 'look', 'draw', 'go', 'matter', 'recommend', 'offer']"
1471,swissotel,"Grant it, this hotel seems very nice, but I was not at all pleased with my stay here. The customer service was horrible. I had to request more towels and washcloths several times before receiving them and my linen had not been replaced either. For as much as I paid to stay here, you'd think the least you'd get is an iron. Not! I had to request an iron, too! In addition to all of the failed amenities, I was mistakenly charged twice for my stay and wasn't reimbursed until an entire week later. The next time I choose to visit Chicago, Swissotel will be the last place I think to stay.",deceptive,negative,587,8,73.375,grant hotel seems nice pleased stay customer service horrible request towels washcloths several times receiving linen replaced either much paid stay 'd think least 'd get iron request iron addition failed amenities mistakenly charged twice stay n't reimbursed entire week later next time choose visit chicago swissotel last place think stay,-0.04545454545454544,0.4174242424242424,Fear,"Counter({'NOUN': 18, 'VERB': 14, 'ADJ': 9, 'PROPN': 3, 'ADV': 3, 'AUX': 2, 'CCONJ': 1, 'PART': 1})","[('entire week later', 'DATE'), ('chicago', 'GPE')]",[],"['seems', 'stay', 'receiving', 'replaced', 'paid', 'think', 'get', 'failed', 'charged', 'stay', 'reimbursed', 'choose', 'think', 'stay']"
1472,homewood,"My stay at the Homewood Suites in downtown Chicago was without a doubt one of the worst hotel experiences in my live. I was there for a week long conference. Although my reservations had been made months in advance, they did not have a suite for me when I arrived, resulting in having to stay in another hotel for the first night. Once my room was ready, I was disappointed by the cleanliness and the limitation of the kitchen: barely large enough to move around, and very few utensils to cook with. The pool was only open for limited hours, and I should not have bothered bringing a swimsuit. At night I was kept awake by the noise coming from adjacent rooms and the traffic outside. My overall experience was a stay in an overpriced suite. I will not book here ever again.",deceptive,negative,774,8,96.75,stay homewood suites downtown chicago without doubt one worst hotel experiences live week long conference although reservations made months advance suite arrived resulting stay another hotel first night room ready disappointed cleanliness limitation kitchen barely large enough move around utensils cook pool open limited hours bothered bringing swimsuit night kept awake noise coming adjacent rooms traffic outside overall experience stay overpriced suite book ever,-0.08923160173160173,0.4253968253968254,Fear,"Counter({'NOUN': 28, 'ADJ': 13, 'VERB': 12, 'PROPN': 3, 'ADP': 3, 'ADV': 2, 'NUM': 1, 'SCONJ': 1, 'DET': 1})","[('chicago', 'GPE'), ('one', 'CARDINAL'), ('months', 'DATE'), ('first', 'ORDINAL'), ('hours', 'TIME')]",[],"['stay', 'made', 'arrived', 'resulting', 'stay', 'cook', 'bothered', 'bringing', 'kept', 'coming', 'stay', 'overpriced']"
1473,homewood,"I stayed three nights recently at the Hilton Homewood Suites- Downtown Chicago. Overall I can't rate this establishment highly. The person at the front desk was disorganized- and took over 10 minutes even to find my reservation. Once I finally got my key, the desk person just thrust the keycard at me like she was happy to be rid of me. It didn't get any better when I got to my suite. The bed was poorly made, and I found a couple of long blonde hairs on one of the pillows. The room was very stuffy, and I swear might have even had a vague pet smell. My shower was not very clean- notable hard water stains on the shower door,and the bathroom sink had a small continuous drip. Also, the carpets didn't seem fresh and even had high traffic dirt noticable. I also visited their small gym/workout area and was disappointed there also. It had limited equipment that was in poor repair. The floor in there was even slippery, which made it a definite trip hazard. While the indoor pool looked good, as I dipped into it, the water felt a bit slimy and did not have a good smell. All in all, the amenities, the unfriendly service, and the sub-standard cleanliness makes this hotel one I would definitely not recommend to anyone. When that is paired with their sky high room rates, it's just not a place that should earn any repeat guests.",deceptive,negative,1333,15,88.86666666666666,stayed three nights recently hilton homewood suites- downtown chicago overall ca n't rate establishment highly person front desk disorganized- took 10 minutes even find reservation finally got key desk person thrust keycard like happy rid n't get better got suite bed poorly made found couple long blonde hairs one pillows room stuffy swear might even vague pet smell shower clean- notable hard water stains shower door bathroom sink small continuous drip also carpets n't seem fresh even high traffic dirt noticable also visited small gym/workout area disappointed also limited equipment poor repair floor even slippery made definite trip hazard indoor pool looked good dipped water felt bit slimy good smell amenities unfriendly service sub-standard cleanliness makes hotel one would definitely recommend anyone paired sky high room rates 's place earn repeat guests,0.0532142857142857,0.5232509157509158,Trust,"Counter({'NOUN': 45, 'VERB': 30, 'ADJ': 24, 'ADV': 15, 'PROPN': 8, 'PART': 4, 'NUM': 3, 'AUX': 3, 'PRON': 2, 'INTJ': 1, 'SYM': 1})","[('three nights', 'TIME'), ('hilton', 'GPE'), ('chicago', 'GPE'), ('10 minutes', 'TIME'), ('one', 'CARDINAL')]","['one', 'anyone']","['stayed', 'rate', 'took', 'find', 'got', 'thrust', 'rid', 'get', 'got', 'made', 'found', 'pillows', 'vague', 'shower', 'clean-', 'shower', 'sink', 'carpets', 'seem', 'visited', 'disappointed', 'limited', 'made', 'looked', 'dipped', 'felt', 'makes', 'recommend', 'paired', 'earn']"
1474,knickerbocker,"After a my stay at the Millennium Knickerbocker Hotel Chicago I contemplated the the poor quality of my experienc there and felt the need to document it. While the amenities were plush, the service of the staff was lacking. Upon check in, my reservation was ""lost"" and it took over 30 minutes for the manager to make arraingments for my stay. There was no offer to upgrade me or comp me in any way. Room service did a poor job in cleaning my room and left wet towles in the bath room. A used coffee filter was left in the coffee pot for me to clean out. I am not sure my sheets were changed out. When I checked out, the bell hop dropped my laptop and destroyed my hard drive leaving me to scramble to recover the report I spent days creating. Overall my negative experience has left me wondering if they train thier staff on the proper way to attend to their customers. I will be relunctant to stay with them again until I am assured they have focused on trainging their staff better.",deceptive,negative,984,10,98.4,stay millennium knickerbocker hotel chicago contemplated poor quality experienc felt need document amenities plush service staff lacking upon check reservation `` lost '' took 30 minutes manager make arraingments stay offer upgrade comp way room service poor job cleaning room left wet towles bath room used coffee filter left coffee pot clean sure sheets changed checked bell hop dropped laptop destroyed hard drive leaving scramble recover report spent days creating overall negative experience left wondering train thier staff proper way attend customers relunctant stay assured focused trainging staff better,-0.016071428571428577,0.34503968253968254,Fear,"Counter({'NOUN': 41, 'VERB': 26, 'ADJ': 13, 'PROPN': 4, 'PUNCT': 3, 'SCONJ': 1, 'NUM': 1, 'ADV': 1})","[('knickerbocker hotel chicago', 'FAC'), ('30 minutes', 'TIME'), ('days', 'DATE')]",[],"['stay', 'contemplated', 'felt', 'plush', 'lacking', 'lost', 'took', 'make', 'stay', 'offer', 'upgrade', 'left', 'used', 'left', 'changed', 'checked', 'dropped', 'destroyed', 'leaving', 'spent', 'creating', 'left', 'wondering', 'attend', 'stay', 'trainging']"
1475,knickerbocker,"I chose to stay at the 'Millennium Knickerbocker Hotel' during a recent trip to Chicago because I had heard they had good reviews. Boy, were these reviews wrong!! I had terrible service from the moment I walked in the doors. I was not greeted by the receptionist, it was like I wasn't even there. My room was NOT ready for me when I got there, even though I got there AFTER my required check-in time, then once I was allowed to go to my room, it was filthy! It was as if they didn't even clean it, so I don't know what the hold up was. There were no towels, shampoo or soap in the bathroom. The worst part was that there were bugs in the tub! The place was the most disgusting place I've ever been to, and it is supposed to be one of the nicest! It should be the nicest for the price they charge. I do not recommend staying here! Stay at your own risk!!",deceptive,negative,853,13,65.61538461538461,chose stay 'millennium knickerbocker hotel recent trip chicago heard good reviews boy reviews wrong terrible service moment walked doors greeted receptionist like n't even room ready got even though got required check-in time allowed go room filthy n't even clean n't know hold towels shampoo soap bathroom worst part bugs tub place disgusting place 've ever supposed one nicest nicest price charge recommend staying stay risk,-0.337037037037037,0.7722222222222223,Fear,"Counter({'NOUN': 26, 'VERB': 16, 'ADJ': 11, 'ADV': 4, 'PART': 3, 'AUX': 3, 'PUNCT': 2, 'PROPN': 1, 'INTJ': 1, 'SCONJ': 1, 'ADP': 1, 'NUM': 1})","[('knickerbocker hotel', 'ORG'), ('chicago', 'GPE'), ('one', 'CARDINAL')]",[],"['chose', 'stay', 'heard', 'reviews', 'walked', 'greeted', 'required', 'allowed', 'go', 'know', 'hold', 'bugs', ""'"", 'supposed', 'recommend', 'staying']"
1476,sheraton,"The Sheraton Chicago Hotel and Towers is not the hotel for persons wishing to have a relaxing getaway. Upon entering this hotel you have the impressions that it is a warm and inviting place. One encounter with the staff will change this point of view immediately. the person who assisted us was not very knowledgeable with his duties and did not provide the overall attention required or expected. Everything about this hotel exudes class and sophistication. Training for the staff should be conducted immediately in order to match classy look of the hotel with their interactions with the customers. I am truly diappointed with the fact that my stay at this hotel was as substandarded as it was. I was so looking forward to a wonderful stay at your establishment. I hope that the issues mentioned earlier are resolved. However, I do not plan to return to this hotel again.",deceptive,negative,873,10,87.3,sheraton chicago hotel towers hotel persons wishing relaxing getaway upon entering hotel impressions warm inviting place one encounter staff change point view immediately person assisted us knowledgeable duties provide overall attention required expected everything hotel exudes class sophistication training staff conducted immediately order match classy look hotel interactions customers truly diappointed fact stay hotel substandarded looking forward wonderful stay establishment hope issues mentioned earlier resolved however plan return hotel,0.26666666666666666,0.5666666666666667,Trust,"Counter({'NOUN': 34, 'VERB': 18, 'ADV': 6, 'ADJ': 4, 'PROPN': 3, 'PRON': 2, 'SCONJ': 1, 'NUM': 1})","[('chicago', 'GPE')]","['us', 'everything']","['towers', 'wishing', 'relaxing', 'entering', 'inviting', 'assisted', 'provide', 'required', 'expected', 'conducted', 'order', 'look', 'diappointed', 'stay', 'substandarded', 'looking', 'mentioned', 'resolved']"
1477,swissotel,I received the type of room that I had reserved. Cleanliness seems to be an issue with the maid staff. The carpet had debris and the bathroom needed attention. Room service was adequate but not great. The walls seem to be paper then as I heard one neighbor's TV for most of the night and the other neighbor's late enjoyment.,deceptive,negative,324,5,64.8,received type room reserved cleanliness seems issue maid staff carpet debris bathroom needed attention room service adequate great walls seem paper heard one neighbor 's tv night neighbor 's late enjoyment,0.27777777777777773,0.561111111111111,Trust,"Counter({'NOUN': 17, 'VERB': 7, 'ADJ': 3, 'PART': 2, 'NUM': 1, 'PROPN': 1})","[('one', 'CARDINAL'), ('night', 'TIME')]",[],"['received', 'reserved', 'seems', 'maid', 'needed', 'seem', 'heard']"
1478,knickerbocker,"Do NOT stay at this hotel! A friend and I booked a 3-night stay one weekend when we were visiting a friend in Chicago. Though it was a bit pricy, we decided on the Knickerbocker because it was in a great location, and the rooms looked large and well-kept. Our flight was delayed so we arrived a few hours after the designated check in time. However, despite calling the hotel in advance to notify them of our delay, when we arrived they gave us a hard time and we had to wait an HOUR until we were allowed up to our room. The concierge and manager were both extremely rude to us, and made it seem like we were a huge inconvenience to them by arriving so late. To top it off, the maid service was terrible. The only thing they seemed to do was make the bed; no vacuuming, no fresh towels, etc. We didn't want to stay the third night, but were forced to in order to avoid a ridiculous cancellation fee. This hotel is way too much money for the services they provide, you'd be better off staying in a Motel 6.",deceptive,negative,1006,10,100.6,stay hotel friend booked 3-night stay one weekend visiting friend chicago though bit pricy decided knickerbocker great location rooms looked large well-kept flight delayed arrived hours designated check time however despite calling hotel advance notify delay arrived gave us hard time wait hour allowed room concierge manager extremely rude us made seem like huge inconvenience arriving late top maid service terrible thing seemed make bed vacuuming fresh towels etc n't want stay third night forced order avoid ridiculous cancellation fee hotel way much money services provide 'd better staying motel 6,0.027806122448979585,0.5514455782312926,Trust,"Counter({'NOUN': 40, 'VERB': 25, 'ADJ': 12, 'ADV': 4, 'NUM': 3, 'PUNCT': 2, 'SCONJ': 2, 'PRON': 2, 'PROPN': 1, 'ADP': 1, 'X': 1, 'PART': 1, 'AUX': 1})","[('3-night', 'TIME'), ('one weekend', 'DATE'), ('chicago', 'GPE'), ('hours', 'TIME'), ('hour', 'TIME'), ('third night', 'TIME'), ('6', 'CARDINAL')]","['us', 'us']","['stay', 'booked', 'visiting', 'decided', 'knickerbocker', 'looked', 'kept', 'delayed', 'arrived', 'designated', 'calling', 'arrived', 'gave', 'allowed', 'made', 'seem', 'arriving', 'seemed', 'make', 'vacuuming', 'want', 'stay', 'forced', 'avoid', 'provide']"
1479,sheraton,"This hotel is overpriced. One should pay money for luxury, but they fall far short considering the prices that they charge. When you go to the hotel restaurants you expect a certain mark-up because, yes, they do have to make money. But the prices they charge for food that was okay makes little sense to me. When I got there and went to my room, I thought that there would be nice colors, a great view, and deluxe bedding. What I got were sheets that might have come from the full price section of target--they were not cheap, but not that expensive either. I think I could have found something of this quality at less than the 200ish a night I paid.",deceptive,negative,650,7,92.85714285714286,hotel overpriced one pay money luxury fall far short considering prices charge go hotel restaurants expect certain mark-up yes make money prices charge food okay makes little sense got went room thought would nice colors great view deluxe bedding got sheets might come full price section target -- cheap expensive either think could found something quality less 200ish night paid,0.225843253968254,0.6281746031746033,Trust,"Counter({'NOUN': 26, 'VERB': 16, 'ADJ': 7, 'AUX': 4, 'NUM': 2, 'ADV': 2, 'PUNCT': 2, 'INTJ': 1, 'CCONJ': 1, 'PRON': 1})","[('one', 'CARDINAL'), ('200ish', 'CARDINAL')]",['something'],"['overpriced', 'fall', 'considering', 'charge', 'go', 'expect', 'make', 'charge', 'makes', 'went', 'thought', 'nice', 'got', 'come', 'found', 'paid']"
1480,sheraton,"The Sheraton Chicago Hotel and Towers is a nice place to stay if you need a place to stay on quick notice, but it certainly does not ""exceed expectations"" as touted on their website. Their Starpoints system is somewhat complicated and not helpful for the frequent traveler. ""Chic but not fussy"" is an overstatement. The room was clean, although the bed covering was wrinkled and the bathroom counter had water lying on it that appeared as though it hadn't been cleaned since the last guest. There was hand lotion and shampoo samples, but no soap sample. The bathroom was short on two towels and it took two calls to housekeeping to get this fixed. ""Cheap"" might have been a better adjective. Check out was simple and not much hassle. Overall, the Sheraton Chicago Hotel and Towers is fine in a pinch, but next time, I will research hotels a little better before making a decision and reserving a room.",deceptive,negative,901,9,100.11111111111111,sheraton chicago hotel towers nice place stay need place stay quick notice certainly `` exceed expectations '' touted website starpoints system somewhat complicated helpful frequent traveler `` chic fussy '' overstatement room clean although bed covering wrinkled bathroom counter water lying appeared though n't cleaned since last guest hand lotion shampoo samples soap sample bathroom short two towels took two calls housekeeping get fixed `` cheap '' might better adjective check simple much hassle overall sheraton chicago hotel towers fine pinch next time research hotels little better making decision reserving room,0.16908068783068783,0.4386243386243386,Trust,"Counter({'NOUN': 33, 'ADJ': 17, 'VERB': 14, 'PUNCT': 9, 'PROPN': 7, 'ADV': 7, 'SCONJ': 2, 'NUM': 2, 'AUX': 2, 'PART': 1})","[('chicago', 'GPE'), ('two', 'CARDINAL'), ('two', 'CARDINAL'), ('chicago', 'GPE')]",[],"['towers', 'stay', 'stay', 'exceed', 'touted', 'covering', 'wrinkled', 'appeared', 'cleaned', 'took', 'fixed', 'check', 'towers', 'making']"
1481,knickerbocker,"Although the Millennium Knickerbocker Hotel Chicago claims to be an affordable upscale hotel in the heart of Chicago, it is somewhat expensive, starting at $200 per night. There are very few special discount rates available for the budget conscious traveler. The rooms are modern looking and a little less cozy than one might prefer. The carpeting in the rooms is a little outdated and somewhat dirty in a few areas. The views from the rooms are not as great as they could be. The hotel seems to be understaffed and the heating unit in the room is hard to adjust to the right temperature. Although the hotel is located on Chicago's famous Michigan Avenue, it is a $40 taxi ride from O'Hare airport and a $36 taxi ride from Midway airport, both rather pricey options. If you chose to drive there, the valet parking charge is a hefty $53. Again, not very budget friendly. All in all, even though the Millennium Knickerbocker Hotel Chicago is close to some of the major Chicago attractions, it is only an average hotel on many levels.",deceptive,negative,1031,10,103.1,although millennium knickerbocker hotel chicago claims affordable upscale hotel heart chicago somewhat expensive starting 200 per night special discount rates available budget conscious traveler rooms modern looking little less cozy one might prefer carpeting rooms little outdated somewhat dirty areas views rooms great could hotel seems understaffed heating unit room hard adjust right temperature although hotel located chicago 's famous michigan avenue 40 taxi ride o'hare airport 36 taxi ride midway airport rather pricey options chose drive valet parking charge hefty 53 budget friendly even though millennium knickerbocker hotel chicago close major chicago attractions average hotel many levels,0.044851190476190475,0.5274404761904762,Trust,"Counter({'NOUN': 35, 'ADJ': 18, 'PROPN': 15, 'VERB': 10, 'ADV': 8, 'NUM': 4, 'SCONJ': 3, 'AUX': 2, 'ADP': 1, 'PRON': 1, 'PART': 1})","[('millennium', 'DATE'), ('chicago', 'GPE'), ('chicago', 'GPE'), ('200 per night', 'QUANTITY'), ('chicago', 'GPE'), ('michigan avenue', 'FAC'), ('40', 'CARDINAL'), ('36', 'CARDINAL'), ('midway airport', 'FAC'), ('53', 'CARDINAL'), ('millennium', 'DATE'), ('chicago', 'GPE'), ('chicago', 'GPE')]",['one'],"['starting', 'looking', 'prefer', 'views', 'seems', 'adjust', 'located', 'chose', 'hefty', 'average']"
1482,sheraton,"I stayed at the Sheraton Chicago Hotel and Towers in December of last year and had one of my worst hotel experiences ever. First, when I went to check in, I was completely ignored by the staff, they were rude and seemed to have better things to do than help me check in. When I got to my room, all the way on the 23rd floor, the room was dirty and had not been cleaned. So back down to the lobby and they seemed to feel it was no big deal and gave me another room. I went back to check and the new room was dirty also. There were pubic hairs on the bed and in the bathroom. It appeared the maid only went into the room and picked up trash and made the bed but did not clean. All I can say is YUCK! My next visit to the lobby the staff gave me an attitude about having to transfer me to another room AGAIN! Extremely poor customer service and gross rooms. I felt like I was staying at a $30 a night roach motel, not the $250 a night Sheraton. My advise is to stay away.",deceptive,negative,968,12,80.66666666666667,stayed sheraton chicago hotel towers december last year one worst hotel experiences ever first went check completely ignored staff rude seemed better things help check got room way 23rd floor room dirty cleaned back lobby seemed feel big deal gave another room went back check new room dirty also pubic hairs bed bathroom appeared maid went room picked trash made bed clean say yuck next visit lobby staff gave attitude transfer another room extremely poor customer service gross rooms felt like staying 30 night roach motel 250 night sheraton advise stay away,-0.09668560606060606,0.3971590909090909,Fear,"Counter({'NOUN': 40, 'VERB': 23, 'ADJ': 11, 'ADV': 7, 'PROPN': 4, 'NUM': 3, 'DET': 2, 'AUX': 1, 'ADP': 1})","[('chicago', 'GPE'), ('last year', 'DATE'), ('first', 'ORDINAL'), ('23rd', 'DATE'), ('yuck', 'PERSON'), ('30 night', 'TIME'), ('250 night', 'QUANTITY')]",[],"['stayed', 'went', 'ignored', 'seemed', 'check', 'got', 'cleaned', 'seemed', 'feel', 'gave', 'went', 'check', 'appeared', 'maid', 'went', 'picked', 'made', 'say', 'gave', 'transfer', 'felt', 'staying', 'stay']"
